cell_index,status,classes,land_TA,land_NP,land_PD,land_AREA_MN,land_LPI,land_ED,land_SHAPE_MN,cls_1_CA,cls_1_PLAND,cls_1_NP,cls_1_PD,cls_1_AREA_MN,cls_1_LPI,cls_1_ED,cls_1_PERIM_MN,cls_1_SHAPE_MN,cls_1_CORE_MN,cls_6_CA,cls_6_PLAND,cls_6_NP,cls_6_PD,cls_6_AREA_MN,cls_6_LPI,cls_6_ED,cls_6_PERIM_MN,cls_6_SHAPE_MN,cls_6_CORE_MN,cls_4_CA,cls_4_PLAND,cls_4_NP,cls_4_PD,cls_4_AREA_MN,cls_4_LPI,cls_4_ED,cls_4_PERIM_MN,cls_4_SHAPE_MN,cls_4_CORE_MN,cls_10_CA,cls_10_PLAND,cls_10_NP,cls_10_PD,cls_10_AREA_MN,cls_10_LPI,cls_10_ED,cls_10_PERIM_MN,cls_10_SHAPE_MN,cls_10_CORE_MN,cls_3_CA,cls_3_PLAND,cls_3_NP,cls_3_PD,cls_3_AREA_MN,cls_3_LPI,cls_3_ED,cls_3_PERIM_MN,cls_3_SHAPE_MN,cls_3_CORE_MN,cls_7_CA,cls_7_PLAND,cls_7_NP,cls_7_PD,cls_7_AREA_MN,cls_7_LPI,cls_7_ED,cls_7_PERIM_MN,cls_7_SHAPE_MN,cls_7_CORE_MN,cls_11_CA,cls_11_PLAND,cls_11_NP,cls_11_PD,cls_11_AREA_MN,cls_11_LPI,cls_11_ED,cls_11_PERIM_MN,cls_11_SHAPE_MN,cls_11_CORE_MN,cls_5_CA,cls_5_PLAND,cls_5_NP,cls_5_PD,cls_5_AREA_MN,cls_5_LPI,cls_5_ED,cls_5_PERIM_MN,cls_5_SHAPE_MN,cls_5_CORE_MN,cls_9_CA,cls_9_PLAND,cls_9_NP,cls_9_PD,cls_9_AREA_MN,cls_9_LPI,cls_9_ED,cls_9_PERIM_MN,cls_9_SHAPE_MN,cls_9_CORE_MN,cls_2_CA,cls_2_PLAND,cls_2_NP,cls_2_PD,cls_2_AREA_MN,cls_2_LPI,cls_2_ED,cls_2_PERIM_MN,cls_2_SHAPE_MN,cls_2_CORE_MN,cls_8_CA,cls_8_PLAND,cls_8_NP,cls_8_PD,cls_8_AREA_MN,cls_8_LPI,cls_8_ED,cls_8_PERIM_MN,cls_8_SHAPE_MN,cls_8_CORE_MN,dist_m_estrada,dist_m_mineracao,dist_m_hidrografia,dist_m_indigena,dist_m_lixao,pop_mean,pop_sum,built_mean,built_sum,alerts,n_alerts
673,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105971.29517991516,106730.1246410938,671.6019632288663,149470.42805013392,195361.381992992,0.0,0.0,0.0,0.0,[],0
674,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105256.3786342166,104767.4475371776,77.35969222093921,148047.65377798732,194413.44980334272,0.0,0.0,0.0,0.0,[],0
675,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103628.47152800078,102806.209058631,335.86524070628,146525.03903341704,193481.54784025453,0.0,0.0,0.0,0.0,[],0
676,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101698.98070132034,100846.49313961642,265.29835498755926,144996.38984118478,192565.90883353463,0.0,0.0,0.0,0.0,[],0
677,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99772.26688887816,98888.3902999264,359.2715643435926,143479.33325120265,191666.7658596825,0.0,0.0,0.0,0.0,[],0
678,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97848.49413559356,96931.99829603358,866.1317050068894,141974.240879963,190784.3521501021,0.0,0.0,0.0,0.0,[],0
679,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95927.83938493097,94977.42284992777,674.2887819966559,140481.49727517203,189918.90089077133,0.0,0.0,0.0,0.0,[],0
680,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94010.49374149115,93024.77846663068,1229.5252027719116,139001.5002793372,189070.64501339992,0.0,0.0,0.0,0.0,[],0
681,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92096.66388082031,91074.18935306238,119.74647420706658,137534.66138809884,188239.81697825663,0.0,0.0,0.0,0.0,[],0
682,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90186.57362620364,89125.79045298402,656.8521071094552,136081.4061008022,187426.64854879107,0.0,0.0,0.0,0.0,[],0
683,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88280.46571519959,87179.72861520614,902.8005764434516,134642.17426053368,186631.3705582653,0.0,0.0,0.0,0.0,[],0
684,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86378.60378213118,85236.16391516438,1463.9375791250316,133217.4203805057,185854.2126686426,0.0,0.0,0.0,0.0,[],0
685,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84481.27458678774,83295.27115343636,1095.23404510663,131807.61395332508,185095.40312202644,0.0,0.0,0.0,0.0,[],0
686,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82588.79052429696,81357.24155891925,776.6977314112738,130413.23973930556,184355.16848499424,0.0,0.0,0.0,0.0,[],0
687,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80701.49245660868,79422.28472933843,2168.117596045575,129034.7980295782,183633.73338620304,0.0,0.0,0.0,0.0,[],0
688,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78819.75291246362,77490.63084773395,2580.5773520799294,127672.80487937172,182931.3202477338,0.0,0.0,0.0,0.0,[],0
689,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76943.97971017416,75562.53322071428,1948.0728824831149,126327.792306359,182248.1490106372,0.0,0.0,0.0,0.0,[],0
690,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75074.62006628765,73638.27119292808,482.9382433952492,125000.30844854208,181584.43685521968,0.0,0.0,0.0,0.0,[],0
691,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73212.16526340003,71718.15350268754,757.1579964756853,123690.9176757269,180940.39791669624,0.0,0.0,0.0,0.0,[],0
692,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71357.1559621967,69802.52215634343,1106.5211647212798,122400.20064810311,180316.24299678847,0.0,0.0,0.0,0.0,[],0
693,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69510.18825662331,67891.75691450798,516.2820540707687,121128.75431510342,179712.17927202923,0.0,0.0,0.0,0.0,[],0
694,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67671.92058696844,65986.28050201279,539.1253334541399,119877.19184715983,179128.40999943533,0.0,0.0,0.0,0.0,[],0
695,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65843.08164406357,64086.564676553455,975.288786150023,118646.1424926795,178565.1342204023,0.0,0.0,0.0,0.0,[],0
696,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64024.47941877153,62193.1373191114,87.49674703503769,117436.2513520662,178022.5464635724,0.0,0.0,0.0,0.0,[],0
697,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62217.01157483096,60306.590743845496,944.9779436964502,116248.17906039844,177500.83644760633,0.0,0.0,0.0,0.0,[],0
698,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60421.67734977655,58427.59146753715,28.190601127868792,115082.60137001982,177000.18878471392,0.0,0.0,0.0,0.0,[],0
699,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58639.59121803589,56556.89173079767,82.84147304032012,113940.20862418727,176520.7826859173,0.0,0.0,0.0,0.0,[],0
700,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],3000000.0,1.0,0.2439024390243902,3000000.0,73.17073170731707,16.341463414634145,0.9670617008926232,3000000.0,73.17073170731707,1.0,0.2439024390243902,3000000.0,73.17073170731707,16.341463414634145,6700.0,0.9670617008926232,2815000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56871.99858169404,54695.34312718886,1061.2097001675925,112821.70511278298,176062.79166897622,0.0,0.0,0.0,0.0,[],0
701,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],215000.0,1.0,0.2439024390243902,215000.0,5.243902439024391,6.585365853658536,1.4557424382464186,215000.0,5.243902439024391,1.0,0.2439024390243902,215000.0,5.243902439024391,6.585365853658536,2700.0,1.4557424382464186,137500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55120.29378671767,52843.91277481904,1233.1758875657847,111727.80830119332,175626.38326999109,0.0,0.0,0.0,0.0,[],0
702,ok,"['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)', 'NAO_OBSERVADO(10)']",270000.0,3.0,0.7317073170731708,90000.0,2.682926829268293,11.46341463414634,1.3088248061340504,90000.0,2.195121951219512,1.0,0.2439024390243902,90000.0,2.195121951219512,4.146341463414634,1700.0,1.4166666666666667,42500.0,,,,,,,,,,,,,,,,,,,,,180000.0,4.390243902439024,2.0,0.4878048780487805,90000.0,2.682926829268293,7.317073170731708,1500.0,1.254903875867742,36250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112064.62944006592,124136.61533063042,972.238729188384,161545.46212369422,202901.38620946728,0.0,0.0,0.0,0.0,[],0
703,ok,"['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)', 'NAO_OBSERVADO(10)']",1587500.0,2.0,0.4878048780487805,793750.0,22.01219512195122,29.51219512195122,1.7204856645211075,902500.0,22.01219512195122,1.0,0.2439024390243902,902500.0,22.01219512195122,13.414634146341465,5500.0,1.4473684210526316,732500.0,,,,,,,,,,,,,,,,,,,,,685000.0,16.70731707317073,1.0,0.2439024390243902,685000.0,16.70731707317073,16.097560975609756,6600.0,1.993602907989584,387500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111065.16561289493,122158.90398696554,221.59700787558376,160005.11010725272,201810.53593890453,0.0,0.0,0.0,0.0,[],0
704,ok,"['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)', 'NAO_OBSERVADO(10)']",3060000.0,2.0,0.5,1530000.0,51.31250000000001,32.25,1.3827873149619203,2052500.0,51.31250000000001,1.0,0.25,2052500.0,51.31250000000001,15.0,6000.0,1.047007219139664,1897500.0,,,,,,,,,,,,,,,,,,,,,1007500.0,25.1875,1.0,0.25,1007500.0,25.1875,17.25,6900.0,1.7185674107841766,705000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110092.96459674391,120181.9303424952,1361.544011934577,158475.02701722385,200733.68503111717,0.0,0.0,0.0,0.0,[],0
705,ok,"['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)', 'NAO_OBSERVADO(10)', 'VEGETACAO_NATURAL_FLORESTAL_SECUNDARIA(6)']",3980000.0,2.0,0.4878048780487805,1990000.0,90.85365853658536,22.4390243902439,1.1441596713494069,3725000.0,90.85365853658536,1.0,0.2439024390243902,3725000.0,90.85365853658536,15.121951219512194,6200.0,0.8030980282338017,3540000.0,,,,,,,,,,,,,,,,,,,,,255000.0,6.219512195121951,1.0,0.2439024390243902,255000.0,6.219512195121951,7.317073170731708,3000.0,1.4852213144650117,155000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109148.75489340413,118205.73141096056,223.293301566382,156955.51317423035,199671.0599871605,0.0,0.0,0.0,0.0,[],0
706,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108233.26908054146,116230.3467083872,83.29094036696672,155446.87852595214,198622.88913068583,0.0,0.0,0.0,0.0,[],0
707,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107347.24205559138,114255.81846673584,218.62623629080585,153949.4429062301,197589.4024912414,0.0,0.0,0.0,0.0,[],0
708,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106491.4091277877,112282.19186966118,637.5550866831438,152463.53629249975,196570.831679244,0.0,0.0,0.0,0.0,[],0
709,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105666.50395987538,110309.51531308246,741.075236104956,150989.4990603338,195567.40975247932,0.0,0.0,0.0,0.0,[],0
710,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104873.2563630158,108337.84069363256,270.52321698561383,149527.68223364744,194579.37107391065,0.0,0.0,0.0,0.0,[],0
711,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,0.5,4000000.0,97.5609756097561,1.0,0.2439024390243902,4000000.0,97.5609756097561,9.75609756097561,4000.0,0.5,3900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104112.38995078018,106367.22372850876,142.2401129129356,148078.44772904244,193606.9511607036,0.0,0.0,0.0,0.0,[],0
712,ok,['VEGETACAO_NATURAL_FLORESTAL_PRIMARIA(1)'],4000000.0,1.0,0.25,4000000.0,100.0,0.0,0.0,4000000.0,100.0,1.0,0.25,4000000.0,100.0,0.0,0.0,0.0,3995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103384.61966048824,104397.72431074544,365.4973159987074,146642.1685925263,192650.38652431397,0.0,0.0,0.0,0.0,[],0
